acgme_program_id,classification,fields,rise_program_name,acgme_program_name,rise_location,acgme_location
3205011238,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,University of Vermont Medical Center Program,University of Un Vermont Medical Center Program Pr Un 11 26 Bu Ph ji,"Burlington, VT","rlington, VT"
3205100427,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Carilion Clinic-Virginia Tech Carilion School of Medicine Program,Carilion Clinic- Virginia Tech Carilion School of Medicine Program,"Roanoke, VA","Roanoke, VA"
3205121241,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Virginia Commonwealth University Health System Program,Virginia Vi Commonwealth University Health De System Program Pr 10 Ri Ph pe,"Richmond, VA","chmond, VA"
3205121399,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Inova Fairfax Medical Campus/Inova Children's Hospital Program,Inova Fairfax Hospital Campus Program,"Falls Church, VA","Falls Church, VA"
3400500078,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,OPTI West Program,OPTI West Program OP 25 Po Ph pm,"Pomona, CA","mona, CA"
3400521007,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,UCLA David Geffen School of Medicine/UCLA Medical Center/VA Greater Los Angeles Healthcare System Program,UCLA David Geffen VA School of Medicine/UCLA Medical D Center/VA Greater Los Angeles 1 Healthcare System Program L P d,"Los Angeles, CA","os Angeles, CA"
3401100003,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Mayo Clinic College of Medicine and Science/Brooks Rehabilitation Hospital (Jacksonville) Program,Mayo Clinic College of Medicine and Science/Brooks De Rehabilitation Hospital (Jacksonville) Program,"Jacksonville, FL","Jacksonville, FL"
3401100005,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Central Florida/HCA Florida Healthcare Program,University of Central Florida/HCA Florida Healthcare (Greater Orlando/Lake Monroe) Program,"Sanford, FL","Sanford, FL"
3401100108,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Memorial Healthcare System (Hollywood Florida) Program,"Memorial Healthcare System (Hollywood, Florida) Program","Hollywood, FL","Hollywood, FL"
3402421094,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Mass General Brigham/Spaulding Rehabilitation Hospital/Harvard Medical School Program,Mass General Brigham/Spaulding Rehabilitation Hospital/Harvard Medical School C Program,"Charlestown, MA","harlestown, MA"
3402521100,STALE_IDENTITY_REVIEW_REQUIRED,city,University of Michigan Health - Sparrow/Michigan State University Program,University of Michigan Health - Sparrow/Michigan State University Program,"East Lansing, MI","Lansing, MI"
3403000001,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,University of Nebraska Medical Center College of Medicine Program,University of 9 Nebraska Medical Center College O of Medicine Program P c,"Omaha, NE","maha, NE"
3403332034,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Rutgers Health/New Jersey Medical School Program,Rutgers Health/New R Jersey Medical School Program B S N P M,"Newark, NJ","ewark, NJ"
3403500106,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Good Samaritan University Hospital/Mercy Hospital Program,Catholic Health Program,"Rockville Centre, NY","Rockville Centre, NY"
3403500108,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Rochester Regional Health Program,Rochester Regional R Health Program M P 1 3 R P z,"Rochester, NY","ochester, NY"
3403521042,STALE_IDENTITY_REVIEW_REQUIRED,city,Zucker School of Medicine at Hofstra/Northwell Program,Zucker School of Medicine at Hofstra/Northwell Program,"Bay Shore, NY","Manhasset, NY"
3403521044,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Icahn School of Medicine at Mount Sinai Program,Icahn School of M Medicine at Mount Sinai Program O B N P p,"New York, NY","ew York, NY"
3403521051,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Rochester Medical Center Program,University of Rochester Medicine Program,"Rochester, NY","Rochester, NY"
3403621091,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,ECU Health Medical Center/East Carolina University Program,ECU Health Medical E Center/East Carolina University M Program D 6 G P c,"Greenville, NC","reenville, NC"
3403800088,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University Hospitals Community Consortium Program,University Hospitals Community Consortium Program Prog,"Chardon, OH","Chardon, OH"
3404100089,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Penn State Milton S Hershey Medical Center Program,Penn State Milton S Hershey Medical Center Program Ma,"Hershey, PA","Hershey, PA"
3404500001,STALE_IDENTITY_REVIEW_REQUIRED,program_name,HCA Healthcare/Mercer University School of Medicine/Trident Medical Center Program,HCA Healthcare/Mercer University School of Medicine/Trident Hospital Program,"North Charleston, SC","North Charleston, SC"
3404700001,STALE_IDENTITY_REVIEW_REQUIRED,program_name,HCA Healthcare/TriStar Nashville Program,HCA Healthcare/TriStar Nashville/Skyline Medical Center Program,"Nashville, TN","Nashville, TN"
3404700100,STALE_IDENTITY_REVIEW_REQUIRED,state|city,Vanderbilt University Medical Center Program,Vanderbilt University Medical Center Program,"Clearwater, FL","Nashville, TN"
3405121069,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Virginia Commonwealth University Health System Program,Virginia VC Commonwealth University Health 12 System Program Bo Ri Ph vc,"Richmond, VA","chmond, VA"
3600300001,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Arizona College of Medicine-Tucson Program,University of Arizona College of Medicine- Tucson Program,"Tucson, AZ","Tucson, AZ"
3601100001,STALE_IDENTITY_REVIEW_REQUIRED,city,Broward Health Program,Broward Health Program,"Fort Lauderdale, FL","Deerfield Beach, FL"
3601221024,STALE_IDENTITY_REVIEW_REQUIRED,city,Emory University School of Medicine Program,Emory University School of Medicine Program,"Dunwoody, GA","Atlanta, GA"
3601621028,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Illinois College of Medicine at Chicago Program,University of Illino College of Medicine at Chicago Program,"Chicago, IL","Chicago, IL"
3603013136,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,University of Nebraska Medical Center College of Medicine Program,University of U Nebraska Medical Center College 9 of Medicine Program O P r,"Omaha, NE","maha, NE"
3604100145,STALE_IDENTITY_REVIEW_REQUIRED,city,Tower Health Program,Tower Health Program,"West Reading, PA","Wyomissing, PA"
3620500157,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,UCLA David Geffen School of Medicine/UCLA Medical Center Program,UCLA David Geffen Ro School of Medicine/UCLA Medical 2 Center Program L P p,"Los Angeles, CA","os Angeles, CA"
3620531013,STALE_IDENTITY_REVIEW_REQUIRED,city,Stanford Health Care-Sponsored Stanford University Program,Stanford Health Care-Sponsored Stanford University Program,"Palo Alo, CA","Palo Alto, CA"
3621200001,STALE_IDENTITY_REVIEW_REQUIRED,city,Emory University School of Medicine Program,Emory University School of Medicine Program,"Dunwoody, GA","Atlanta, GA"
3621600001,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Illinois College of Medicine at Chicago Program,University of Illino College of Medicine at Chicago Program,"Chicago, IL","Chicago, IL"
3622512001,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Corewell Health-Grand Rapids/Michigan State University Program,Corewell Health – Grand Rapids/Michigan State University Program,"Grand Rapids, MI","Grand Rapids, MI"
3622600160,STALE_IDENTITY_REVIEW_REQUIRED,city,University of Minnesota Program,University of Minnesota Program,"Saint Paul, MN","Minneapolis, MN"
3622800143,STALE_IDENTITY_REVIEW_REQUIRED,city,Washington University/B-JH/SLCH Consortium Program,Washington University/B-JH/SLCH Consortium Program,"Saint Louis, MO","St Louis, MO"
3622800144,STALE_IDENTITY_REVIEW_REQUIRED,city,SSM Health/Saint Louis University School of Medicine Program,SSM Health/Saint Louis University School of Medicine Program,"St Louis, MO","St. Louis, MO"
3623000001,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,University of Nebraska Medical Center College of Medicine Program,University of 9 Nebraska Medical Center College O of Medicine Program P s,"Omaha, NE","maha, NE"
